2363
qstr_{reg61}.0{reg62} {reg61}.0{reg62}
qstr__I_should_ask_to_Eal _I_should_ask_to_Ealdorman_Swithfrith_Seaxbalding_in_the_{s10}._
qstr__Ealdorman_Swithfrit _Ealdorman_Swithfrith_Seaxbalding_said_to_ask_dwellers_in_the_{s10}._
qstr_OiM_getman_No_skazal OiM_getman_No_skazal_chto_Yavangelik_v_Dumanyn
qstr_{s9}_said_that_the_m {s9}_said_that_the_monk_is_in_the_{s10}._Try_to_talk_to_Guild_Master.
qstr_OiM_getman_Yavangeli OiM_getman_Yavangelik_v_Dumanyn
qstr_A_duel_that_sounds_l A_duel,_that_sounds_like_an_interesting_idea._We_could_keep_score_and_see_who_the_better_fighter_is!
qstr_Ah_so_you_wish_to_be Ah,_so_you_wish_to_be_beaten_by_me_again,_eh?_I_shall_teach_you_another_lesson_in_the_art_of_dueling
qstr_You_may_have_won_mor You_may_have_won_more_of_our_duels_than_I,_but_that_will_change_today!
qstr_We_seem_to_be_evenly We_seem_to_be_evenly_matched,_so_another_duel_should_prove_to_be_interesting.
qstr_You_should_not_be_se You_should_not_be_seeing_this_text.
qstr_I_accept_your_challe I_accept_your_challenge.^Do_you_wish_to_fight_on_horseback_or_on_foot?
qstr_I_accept_your_challen I_accept_your_challenge._^Let_us_choose_our_weapons.
qstr_horseback horseback
qstr_foot foot
qstr_our_own_weapons our_own_weapons
qstr_sword_and_shield sword_and_shield
qstr_Click_TAB_for_begin_ Click_TAB_for_begin_duel_now,_please.
qstr__I_think_I_may_need_ _I_think_I_may_need_a_surgeon.
qstr__I_fear_that_the_sup _I_fear_that_the_supply_wagon_is_long_lost.
qstr__I_fear_that_the_supp _I_fear_that_the_supply_wagon_was_also_lost.
qstr__Good_to_see_you_bac _Good_to_see_you_back_in_one_piece.
qstr__Add_the_gold_from_t _Add_the_gold_from_the_loot_sales_to_the_coffers_and_return_to_the_ranks.
qstr_we_have_made_very_li we_have_made_very_little_progress_so_far
qstr_we_have_succeeded_in we_have_succeeded_in_gaining_some_ground,_but_we_still_have_a_long_way_to_go
qstr_we_have_become_a_sig we_have_become_a_significant_force,_and_we_have_an_even_chance_of_victory
qstr_we_are_winning_the_w we_are_winning_the_war,_but_our_enemies_are_still_holding_on.
qstr_we_are_on_the_verge_ we_are_on_the_verge_of_victory._The_remaining_enemies_pose_no_threat,_but_we_still_need_to_hunt_them_down.
qstr_{s21}_seem_happy._{s {s21}_seem_happy._{s21}_looks_pleased.
qstr_{!}current_town_was_ {!}current_town_was_{reg1},_now_moved_to_{s7}
qstr_Your_kingdom_has_no_ Your_kingdom_has_no_specified_culture
qstr_Your_kingdom_culture Your_kingdom_culture_is:_{s11}
qstr_Kingdom_culture:_{s1 Kingdom_culture:_{s11}
qstr_{s11} {s11}
qstr_Kingdom_culture:_Non Kingdom_culture:_None
qstr_The_goverment_of_the The_goverment_of_the_{s10}_is_{s4}.
qstr_The_upper_class_soci The_upper_class_society_is_{s5}.
qstr_The_people_are_{s6}. The_people_are_{s6}.
qstr_The_troops_have_{s7} The_troops_have_{s7}.
qstr_The_government_s_app The_government's_approach_to_trade_is_{s0}.
qstr_Our_goverment_is_{s4 Our_goverment_is_{s4}.
qstr_Our_people_are_{s6}. Our_people_are_{s6}.
qstr_Our_troops_have_{s7} Our_troops_have_{s7}.
qstr_Our_approach_to_trad Our_approach_to_trade_is_{s0}.
qstr_According__to_the_re According__to_the_report_of_our_spies
qstr_{s10}_{reg3}_lords_s {s10}_{reg3}_lords_support_{s9}.
qstr_Sorry_currently_I_ca Sorry,_currently_I_can't_provide_any_information_about_the_lords_mood,_our_spies_haven't_reported_back_yet.
qstr_{s11}_and_{s12} {s11}_and_{s12}
qstr_{!}{s11}_{s12} {!}{s11},_{s12}
qstr_We_are_not_at_war_wi We_are_not_at_war_with_anyone.
qstr_We_are_at_war_with_{ We_are_at_war_with_{s12}.
qstr_{!}DEBUG___prisoner_ {!}DEBUG_-_prisoner_of:_{s7}
qstr_Our_kingdom_currentl Our_kingdom_currently_has_{reg2}_soldiers
qstr_{s6}_garrisoned_in_{ {s6}_garrisoned_in_{reg2}_towns
qstr_{s6}_and_{reg2}_cast {s6}_and_{reg2}_castles.
qstr_{s6}_In_addition_we_ {s6}_In_addition_we_have_{reg2}_soldiers_in_the_field.
qstr_We_currently_have_{r We_currently_have_{reg2}_soldiers
qstr_{s6}_In_addition_you {s6}_In_addition_you_have_{reg2}_soldiers_in_your_convoy_and_{reg3}_soldiers_in_patrols.
qstr_{!}{s52}_{reg2}_{s53 {!}{s52}_{reg2}_{s53}.
qstr_He_fields_{reg2}_sol He_fields_{reg2}_soldiers.
qstr_We_currently_have_{re We_currently_have_{reg2}_soldiers_garrisoned_in_{s60}.
qstr_You_are_preferring_m You_are_preferring_melee_units.
qstr_You_are_preferring_r You_are_preferring_ranged_units.
qstr__and_the_additional_ _and_the_additional_trainers
qstr_{!}{reg2} {!}{reg2}
qstr_We_currently_have_an We_currently_have_an_income_of_{reg0}_scillingas_and_costs_of_{reg1}_scillingas_from_fiefs_and_garrisons.
qstr_{s6}_We_are_losing_{ {s6}_We_are_losing_{reg0}_scillingas_due_to_tax_inefficiency._That_means_{reg1}_percent.
qstr_{s6}_Overall_this_su {s6}_Overall_this_sums_up_to_{reg0}_scillingas.
qstr_{reg0}_scillingas {reg0}_scillingas
qstr_no no
qstr_{s60}_is_currently_o {s60}_is_currently_occupied_by_outlaws_you_should_counter_them_as_soon_as_possible.
qstr__We_are_expecting_{r _We_are_expecting_{reg0}_scillingas_for_rents
qstr__The_troop_wages_for _The_troop_wages_for_{reg0}_troops_cost_us_{reg1}_scillingas.
qstr_{s61}_and_{reg0}_sci {s61}_and_{reg0}_scillingas_for_tariffs
qstr_Well_{s60}. Well,_{s60}.
qstr_{s4}_{s3}._The_tax_r {s4}_{s3}._The_tax_rate_is_{s50}.{s59}{s61}._Overall_this_sums_up_to_{s62}_scillingas.
qstr_Tax_rate_for_{s6}:_{ Tax_rate_for_{s6}:_{s11}
qstr_The_{s17}_has_the_fol The_{s17}_has_the_following_improvements:_{s18}.
qstr_{!}DEBUG_:_diplomacy {!}DEBUG_:_diplomacy_var:_{reg0}
qstr_{!}DEBUG_:_persuasio {!}DEBUG_:_persuasion:_{reg0}
qstr_{!}DEBUG_:_pre_treat {!}DEBUG_:_pre-treaty_diplomacy_var:_{reg0}
qstr_{!}DEBUG_:_random:_{ {!}DEBUG_:_random:_{reg0}
qstr_{!}DEBUG_:_final_dip {!}DEBUG_:_final_diplomacy_var:_{reg0}
qstr_You_have_shown_great You_have_shown_great_strength_on_the_battlefield._But_why_should_I_enlist_you_within_us?
qstr_All_of_life_is_about All_of_life_is_about_pros_and_cons._Why_would_we_allow_you_to_be_our_fellow?
qstr_I_know_people_do_fea I_know,_people_do_fear_your_harshness._Should_we_though?
qstr_Indeed_I_have_heard_ Indeed,_I_have_heard_of_your_loyalty_and_valor._But_is_it_enough_to_join_us?
qstr_I_m_glad_you_want_to I'm_glad_you_want_to_support_us._But,_would_it_be_wise_for_you,_to_affiliate_to_our_family?
qstr_Beside_your_wealth_h Beside_your_wealth,_how_could_you_possibly_serve_me_and_my_family?
qstr_My_friend_I_see_your My_friend,_I_see_your_reasoning._But_would_you_really_risk_our_friendship_on_partnership?
qstr_Agreed!_Your_words_c Agreed!_Your_words_convice_me_as_much_as_your_blade.
qstr_I_trust_you_my_famil I_trust_you,_my_family_could_use_your_resourcefulness._Together_we_will_spread_our_influence_all_over_Britannia_and_Hibernia.
qstr_May_God_have_mercy_f May_God_have_mercy_for_our_enemy_souls,_because_we_won't!
qstr_So_be_it._We_are_hon So_be_it._We_are_honored_to_accept_you_into_our_family.
qstr__I_will_appreciate_y _I_will_appreciate_you_as_much_as_a_son.
qstr_I_accept_your_reques I_accept_your_request._We_will_support_you_if_you_support_my_family.
qstr_Since_you_have_turne Since_you_have_turned_out_to_be_a_worthy_fellow,_you_should_be_worthy_for_our_entire_family.
qstr_Your_leader_is_not_e Your_leader_is_not_even_a_king_and_I_shall_join_you?
qstr_{s40}_I_would_never_ {s40}_I_would_never_join_someone_who_doesn't_own_a_town_or_castle.
qstr_{s40}_I_know_too_lit {s40}_I_know_too_little_about_your_leader.
qstr_{!}_Emissary_persuas {!}_Emissary_persuasion_attempt:_skill_factor_{reg1}_versus_random_number_{reg0}
qstr_{s40}_I_found_your_m {s40}_I_found_your_messenger_unconvincing.
qstr_{s40}_Next_time_I_wo {s40}_Next_time_I_would_prefer_to_talk_to_someone_who_doesn't_act_like_a_fool.
qstr_{s40}_Next_time_I_wou {s40}_Next_time_I_would_prefer_to_talk_to_someone_more_versed_in_courtly_manners.
qstr_{!}DEBUG___result_fo {!}DEBUG_-_result_for_security:_{reg2}_>_10
qstr_{!}DEBUG___result_for {!}DEBUG_-_result_for_political:_{reg2}_>_0
qstr_{!}DEBUG___change_pe {!}DEBUG_-_change_penalty:_{reg2}_<_20
qstr_{!}DEBUG___random:_{ {!}DEBUG_-_random:_{reg2}
qstr_{!}DEBUG___>_pledge_ {!}DEBUG_-_>_pledge_chance:_{reg2}
qstr_{!}DEBUG___result_for_ {!}DEBUG_-_result_for_security_comparative:_{reg2}_>_0
qstr_{!}DEBUG___result_for_p {!}DEBUG_-_result_for_political_comparative:_{reg2}_>_0
qstr_{s40}_I_rather_stay_ {s40}_I_rather_stay_with_my_current_king.
qstr_{s31}_{s32}_{s34} {s31}_{s32}_{s34}
qstr_{!}DEBUG_:_emissary_ {!}DEBUG_:_emissary_spotting:_{reg0}
qstr_A_prominent_citizen_ A_prominent_citizen_from_the_area
qstr_{playername}_when_we {playername},_when_we_started_our_long_walk,_few_people_had_the_courage_to_support_me._And_fewer_still_would_be_willing_to_put_their_lives_at_risk_for_my_cause._But_you_didn't_hesitate_for_a_moment_in_throwing_yourself_at_my_enemies._We_have_gone_through_a_lot_together,_and_there_were_times_I_came_close_to_losing_all_hope._But_we_prevailed._It_is_now_time_for_me_to_leave_your_shield_wall_and_take_what's_rightfully_mine._From_now_on,_I_will_carry_out_the_great_responsibility_of_ruling_{s3}._There_still_lie_many_challanges_ahead_and_I_count_on_your_help_in_overcoming_those._And_of_course,_you_will_always_remain_as_my_foremost_vassal.
qstr__We_will_of_course_n _We_will_of_course_need_to_wait_until_the_realm_is_no_longer_on_campaign.
qstr_{!}Party_at_address_ {!}Party_at_address_{reg0}_named_{s0}_has_slot_party_type_{reg1}_(not_castle_or_town)
qstr_5000 5000
qstr_4000. 4000.
qstr_3000 3000
qstr_2000. 2000.
qstr_1000 1000
qstr__You_groveled_before _You_groveled_before_{s2}_to_avoid_a_duel.
qstr__{s2}_knows_well_of_ _{s2}_knows_well_of_your_trechery_and_dishonor.
qstr__{s1}_has_been_accep _{s1}_has_been_accepted_as_a_vassal_of_{s2}.
qstr_I_am_{s4}_the_ruler_ I_am_{s4},_the_ruler_of_{s6}
qstr_I_am_{s4}_a_vassal_o I_am_{s4},_a_vassal_of_{s6}
qstr_{s9}{reg5?_and_the_l {s9}{reg5?_and_the_lord_of_{s8}.:.
qstr_{s13}_asked_you_to_g {s13}_asked_you_to_gather_{reg3}_heads_of_cattle_and_deliver_them_back_to_him.
qstr_{s9}_asked_you_to_sc {s9}_asked_you_to_scout_{s13},_{s14}_and_{s15},_then_report_back.
qstr_{!}DEBUG_:_result_fo {!}DEBUG_:_result_for_political_is_{reg3}
qstr_{!}DEBUG_:_result_for {!}DEBUG_:_result_for_new_liege_:_{reg31}
qstr_{!}DEBUG_:_result_for_ {!}DEBUG_:_result_for_old_liege_:_{reg32}
qstr_You_are_challenging_ You_are_challenging_me_to_a_duel?_How_droll!_As_you_wish,_{playername},_it_will_be_good_sport_to_bash_your_head_in.
qstr_{s16}_and_{s17} {s16}_and_{s17}
qstr_{!}{s16}_{s17} {!}{s16},_{s17}
qstr_Very_well_I_will_acc Very_well,_I_will_accept_you_back_into_my_ranks,_if_you're_ready_to_swear_your_solemn_oath_once_more.
qstr_A_pardon_will_only_b A_pardon_will_only_be_possible_if_you_are_willing_to_cede_{s17}_to_me._Do_you_agree_my_terms?
qstr_No._There_is_no_chan No._There_is_no_chance_of_peace_between_us,_I_am_not_interested.
qstr_A_man_known_to_the_n A_man_known_to_the_name_of_Iniau_has_insulted_king_Rhoedd_ap_Rhun.______________________________He_used_to_be_a_member_of_Rhoedd's_teulu,_and_he_is_a_skilled_fighter.______________________________Rhoedd_wants_you_to_find_out_Iniau_and_slay_him.______________________________As_a_proof,_you_must_bring_back_his_horn_to_Rhoedd.______________________________Iniau_has_taken_refuge_in_the_land_of_Llan_Heledd.
qstr_{!}DEBUG_:_Initiativ {!}DEBUG_:_Initiative_{reg4},_helpfulness_{reg5}
qstr_{!}DEBUG____ai_behav {!}DEBUG_--_ai_behavior:_{reg0},_ai_object:_{reg1}
qstr_Our_marshal_{s1} Our_marshal,_{s1}
qstr_Our_liege_{s1} Our_liege,_{s1}
qstr_go_on_the_offensive_ go_on_the_offensive_now.
qstr_act_to_defend_our_la act_to_defend_our_lands.
qstr_take_more_time_to_ga take_more_time_to_gather_the_army.
qstr_{!}ERROR:_Tried_to_o {!}ERROR:_Tried_to_offer_{reg1}_as_a_fief_to_the_player,_but_it_is_not_owned_by_the_leader's_faction.
qstr_You_promised_to_help You_promised_to_help_{s13}_claim_the_throne_of_{s14}.
qstr_What_do_you_say_to_e What_do_you_say_to_entering_the_service_of_{s9}_as_a_mercenary_captain?_I_have_no_doubt_that_you_would_be_up_to_the_task.
qstr_{s9}_asked_you_to_ta {s9}_asked_you_to_take_a_message_to_{s13}._{s13}_was_believed_to_be_at_{s4}_when_you_were_given_this_quest.
qstr_{s9}_asked_you_to_tak {s9}_asked_you_to_take_a_message_to_{s13}_of_{s15}._{s13}_was_believed_to_be_at_{s4}_when_you_were_given_this_quest.
qstr_{s11}_asked_you_to_e {s11}_asked_you_to_escort_his_{s17}_{s13}_to_{s14}.
qstr_{s13}_asked_you_to_d {s13}_asked_you_to_deal_with_the_bandits_who_are_occupying_the_village_of_{s15}_and_then_report_back_to_him.
qstr_{s9}_asked_you_to_ra {s9}_asked_you_to_raise_{reg1}_{s14}_and_bring_them_to_him.
qstr_{s9}_asked_you_to_co {s9}_asked_you_to_collect_taxes_from_{s3}._He_offered_to_leave_you_one-fifth_of_all_the_money_you_collect_there.
qstr_{s9}_asked_you_to_hu {s9}_asked_you_to_hunt_down_a_fugitive_named_{s4}._He_is_currently_believed_to_be_at_{s3}.
qstr_{s9}_asked_you_to_as {s9}_asked_you_to_assassinate_a_local_merchant_at_{s3}.
qstr_{s9}_has_asked_you_t {s9}_has_asked_you_to_meet_with_a_spy_in_{s13}.
qstr_{s11}_asked_you_to_f {s11}_asked_you_to_follow_the_spy_that_will_leave_{s12}._Be_careful_not_to_let_the_spy_see_you_on_the_way,_or_he_may_get_suspicious_and_turn_back._Once_the_spy_meets_with_his_accomplice,_you_are_to_capture_them_and_bring_them_back_to_{s11}.
qstr_{s11}_asked_you_to_c {s11}_asked_you_to_capture_a_lord_from_{s13},_any_lord,_and_then_drag_your_victim_back_to_{s11}_for_safekeeping.
qstr_{s9}_asked_you_to_le {s9}_asked_you_to_lend_your_companion_{s3}_to_him_for_a_week.
qstr_{s9}_asked_you_to_col {s9}_asked_you_to_collect_the_debt_of_{reg4}_scillingas_{s3}_owes_to_him._{s3}_was_at_{s4}_when_you_were_given_this_quest.
qstr_{s11}_gave_you_a_fak {s11}_gave_you_a_fake_letter_to_fool_{s13}_into_banishing_his_vassal_{s16}._You_are_to_go_near_{s14},_give_the_letter_to_one_of_your_{s15}_and_send_him_into_the_town_as_a_messenger,_believing_his_orders_to_be_genuine.
qstr_{s9}_has_requested_y {s9}_has_requested_you_to_bring_him_{reg1}_{s3}_as_prisoners.
qstr_Lend_your_experience Lend_your_experienced_surgeon_{s3}_to_{s1}.
qstr__Oh_dear_We_have_bee _Oh_dear,_We_have_been_given_a_boy,_his_name_is_{playername}.
qstr__Oh_dear_We_have_rec _Oh_dear,_We_have_received_a_girl,_her_name_shall_be_the_same_as_mine.
qstr__Oh_dear_twins_are_b _Oh_dear,_twins_are_bestowed_upon_us._I_guard_one.
qstr_Oh_dear_{playername} Oh_dear_{playername},_I'm_so_tired._(She_smiles_at_you)._Be_patient,_the_child_must_be_carried_for_9_months.
qstr_I_m_thinking_of_a_na I'm_thinking_of_a_name_for_the_child._If_we_have_a_boy,_his_name_will_be_{playername},_but_if_we_have_a_girl,_her_name_will_be_like_mine.
qstr_I_m_fine_and_will_no I'm_fine,_and_will_not_pay_any_attention_to_the_banter_of_the_servants._The_child_isn't_the_son_of_our_swineherd.
qstr__Time_flies_away_fro _Time_flies,_away_from_war,_fear_and_the_rigors_of_travel..._In_nine_months_you_will_have_a_child.
qstr__Unfortunately_the_t _Unfortunately_the_time_is_not_ripe,_you_feel_you_need_to_improve_your_relationship_with_your_wife_before_having_a_child.
qstr__Not_much_interest_i _Not_much_interest_is_shown,_perhaps_you_should_improve_your_relationship_with_your_wife_before_considering_having_a_child.
qstr_{!}DEBUG____{reg4}_h {!}DEBUG_--_{reg4}_hours_since_last_feast_for_{s4}
qstr_Then_take_it_with_my Then_take_it,_with_my_eternal_thanks._You_are_a_noble_{man/woman}._I_will_never_forget_that_you_helped_me_in_my_time_of_need.
qstr_Forgive_me_{playerna Forgive_me,_{playername},_but_I_must_insist_you_accept_it._The_money_means_little_to_me,_and_I_owe_you_so_much._Here,_take_it,_and_let_us_speak_no_more_of_this.
qstr_{playername}_what_a_ {playername},_what_a_dear_{man/woman}_you_are,_but_I_will_not_allow_you_to_refuse_this._I_owe_you_far_more_than_I_can_say,_and_I_am_sure_you_can_put_this_money_to_far_better_use_than_I.
qstr_{s11}_asked_you_to_r {s11}_asked_you_to_rescue_her_{s17},_{s13},_from_{s14}_by_switching_clothes_and_taking_his_place_in_prison.
qstr_{s11}_asked_you_to_re {s11}_asked_you_to_rescue_her_{s17},_{s13},_from_{s14}.
qstr_{s11}_asked_you_to_d {s11}_asked_you_to_deliver_a_message_to_{s13},_who_is_imprisoned_at_{s14}.
qstr_You_agreed_to_challe You_agreed_to_challenge_{s13}_to_defend_{s11}'s_honour.
qstr_Your_current_action_ Your_current_action_is_disgraceful.
qstr_head head
qstr_tail tail
qstr_{s9}_asked_you_to_hun {s9}_asked_you_to_hunt_down_a_fugitive_named_{s4}._They_are_currently_believed_to_be_at_{s3}.
qstr_{s12}_and_{s11} {s12}_and_{s11}
qstr_You_can_find_book_me You_can_find_book_merchants_at_{s11}.
qstr_{s12}_{s11} {s12},_{s11}
qstr_You_can_find_ransom_ You_can_find_ransom_brokers_at_{s11}.
qstr_You_get_an_expensive You_get_an_expensive_armor.
qstr_You_get_a_dena_helme You_get_a_dena_helmet.
qstr_You_get_a_beautiful_ You_get_a_beautiful_godelic_sword.
qstr_You_get_an_expensive_ You_get_an_expensive_greaves.
qstr_{!}DEBUG:_Gossip_for {!}DEBUG:_Gossip_for_troop_{reg3}
qstr_{!}DEBUG:_{s3} {!}DEBUG:_{s3}
qstr_A_villager_from_{s7} A_villager_from_{s7}_begged_you_to_save_their_village_from_the_bandits_that_took_refuge_there.
qstr_You_chose_well_{sir/ You_chose_well,_{sir/madam}._My_lads_know_how_to_keep_their_word_and_earn_their_pay.
qstr_Well_done_{sir/madam Well_done,_{sir/madam}._Keep_the_money_and_wine_coming_our_way,_and_there's_no_foe_in_Britannia_you_need_fear.
qstr_We_are_at_your_servi We_are_at_your_service,_{sir/madam}._Point_us_in_the_direction_of_those_who_need_hurting,_and_we'll_do_the_rest.
qstr_You_are_now_a_pagan. You_are_now_a_pagan._Follower_of_Woden_and_Germanic_gods.
qstr_You_are_now_a_pagan._ You_are_now_a_pagan._Follower_of_Old_Celtic_gods.
qstr__Men_and_women_gathe _Men_and_women_gather_around_you_in_strange_chants._The_Druid_pronounces_your_name_and_opens_the_throat_of_a_prisoner_tied_to_the_post,_with_a_ritual_knife.
qstr__Close_your_eyes_and _Close_your_eyes_and_receive_the_blessing_of_the_gods_and_goddesses.
qstr__You_close_your_eyes _You_close_your_eyes,_but_nothing_happens._The_gods_do_not_accept_this_sacrifice.
qstr__You_close_your_eyes_ _You_close_your_eyes_and_feel_a_weight_on_your_soul._The_gods_and_goddesses_refuse_your_sacrifice_and_you_get_punished.
qstr_The_Guildmaster_of_{ The_Guildmaster_of_{s13}_has_asked_you_to_deal_with_looters_in_the_surrounding_countryside.
qstr_{s9}_of_{s3}_asked_y {s9}_of_{s3}_asked_you_to_deliver_{reg5}_units_of_{s6}_to_the_tavern_in_{s4}_in_7_days.
qstr_Escort_the_bishop_to Escort_the_bishop_to_the_town_of_{s8}.
qstr_Escort_the_merchant_ Escort_the_merchant_caravan_to_the_town_of_{s8}.
qstr_Merchant_{s9}_of_{s4 Merchant_{s9}_of_{s4}_asked_you_to_hunt_down_the_troublesome_bandits_in_the_vicinity_of_the_town.
qstr_Guildmaster_of_{s4}_ Guildmaster_of_{s4}_gave_you_{reg12}_scillingas_to_pay_the_ransom_of_a_girl_kidnapped_by_bandits._You_are_to_meet_the_bandits_near_{s3}_and_pay_them_the_ransom_fee._After_that_you_are_to_bring_the_girl_back_to_{s4}.
qstr_Guildmaster_of_{s4}_p Guildmaster_of_{s4}_promised_you_{reg12}_scillingas_if_you_can_make_sure_that_{s12}_and_{s13}_no_longer_pose_a_threat_to_a_peace_settlement_between_{s15}_and_{s14}._In_order_to_do_that,_you_must_either_convince_them_or_make_sure_they_fall_captive_and_remain_so_until_a_peace_agreement_is_made.
qstr_The_Guildmaster_of_{s The_Guildmaster_of_{s14}_has_asked_you_to_deal_with_a_group_of_bandits_terrorising_the_streets_of_{s14}._They_only_come_out_at_night,_and_only_attack_lone_travellers_on_the_streets.
qstr_Guildmaster_of_{s10} Guildmaster_of_{s10}_asked_you_to_move_a_cattle_herd_to_{s13}._You_will_earn_{reg8}_scillingas_in_return.
qstr_He_is_not_commanding He_is_not_commanding_any_men_at_the_moment.
qstr_He_currently_command He_currently_commands_{reg0}_men{reg1?,_of_which_around_{reg1}_are_wounded:}.
