qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_{s4}_{s3}._The_tax_r|{s4} {s3}의 세율은 {s50}.{s59}{s61}. 총액은 {s62}실버 입니다.
qstr_Tax_rate_for_{s6}:_{|조세 비율 {s6}: {s11}
qstr_The_{s17}_has_the_fol|{s17}은 다음으로 향상됨: {s18}.
qstr_You_have_shown_great|당신은 전투에서 상당한 용맹을 보였다. 그러나 왜 우리와 함께 하려 하는가?
qstr_All_of_life_is_about|인생이란 항상 두 갈래길인 법이지. 왜 우리가 당신을 받아들일지 생각해 봤나?
qstr_I_know_people_do_fea|잘알지, 사람들은 당신을 두려하더군. 우리편에 서겠나?
qstr_Indeed_I_have_heard_|진심으로, 당신의 충의와 용맹은 충분히 들었지. 우리와 함께 하겠는가?
qstr_I_m_glad_you_want_to|우리를 지원해준다니 고맙군. 하지만, 당신은 좀더 지혜롭게 생각하는 편이 좋겠지, 정말 우리 세력과 함께 할 것인가?
qstr_Beside_your_wealth_h|당신의 가치란, 어떻게 우리와 함께할 생각을 다했소?
qstr_My_friend_I_see_your|나의 친우여, 당신의 추론은 잘 알았네. 하지만 정말 우리 사이를 위험에 빠뜨릴 셈인가?
qstr_Agreed!_Your_words_c|좋소! 당신의 말은 당신의 검 만큼이나 믿음직스럽군.
qstr_I_trust_you_my_famil|당신을 믿고 있소, 당신의 재량을 높게 평가하지. 우리는 함께 브리타니아와 하이버니아를 호령하게 될것이오.
qstr_May_God_have_mercy_f|신께서 우리의 적들에게 자비를 베푸시길, 왜냐면 우리가 안그럴거거든 하하!
qstr_So_be_it._We_are_hon|그대로 하지. 당신을 우리 세력으로 받아 들이지.
qstr__I_will_appreciate_y| 당신을 내 자식과 같이 받아들이도록 하겠소.
qstr_I_accept_your_reques|당신의 요청을 받아들이지. 당신이 우리 세력을 돕는다면 나또한 그러지.
qstr_Since_you_have_turne|당신의 행보는 그만한 가치가 있겠지, 우리 세력에 걸맡는 인물이 되어야 할것이오.
qstr_Your_leader_is_not_e|당신의 군주는 심지어 왕도 아닌데 굳이 내가 합류해야 할까?
qstr_{s40}_I_would_never_|{s40} 도시도 성도 영지로 가지지 못한 자에게 합류할 수는 없지.
qstr_{s40}_I_know_too_lit|{s40} 당신의 지도자에 대해선 아는 바가 별로 없네.
qstr_{s40}_I_found_your_m|{s40} 당신의 설득력 없는 전령이라면 이미 보았지.
qstr_{s40}_Next_time_I_wo|{s40} 다음 기회가 있다면 바보같은 짓거리를 하지 않는 사람이랑 대화하는게 좋겠군.
qstr_{s40}_Next_time_I_wou|{s40} 다음 기회가 있다면 좀 더 예의가 있는 자와 대화하는게 좋겠군.
qstr_{s40}_I_rather_stay_|{s40} 나는 현 왕을 보필하고 싶소만.
qstr_{s31}_{s32}_{s34}|{s31} {s32} {s34}
qstr_A_prominent_citizen_|지역의 유력자.
qstr_{playername}_when_we|{playername}, 우리가 긴 여정을 시작했을 때, 소수만이 우리에게 용기를 주었네. 그리고 그보다 소수만이 나의 뜻을 위해 기꺼이 목숨을 맡기고 있네. 하지만, 너는 나의 적들에게 몸을 던지는걸 망설이지 않았지. 우리는 오랜 시간 함께해왔지만, 나는 모든 희망을 잃기 직전이라네. 하지만, 신이 우리를 도와 승리로 이끌 것이네. 이제 나는 너의 부대를 떠나, 나 스스로 옳은 것을 할 것이네. 이제부터, 나는 {s3}을(를) 내 모든 책임감을 가지고서 통치하겠네. 앞으로도 많은 시련들이 놓여있고, 그것을 극복할 때 너의 도움을 믿을걸세. 그리고 역시나, 너는 내가 가장 아끼는 영주로서 남을 것이라네.
qstr__We_will_of_course_n|우리는 물론 왕국의 군사작전이 끝날 때까지, 기다릴 필요가 있소.
qstr_5000|5000
qstr_4000.|4000.
qstr_3000|3000
qstr_2000.|2000.
qstr_1000|1000
qstr__You_groveled_before| 당신은 결투를 피해서 {s2}에게 비굴하게 굴었다.
qstr__{s2}_knows_well_of_| {s2}는 당신의 불명예를 익히 알게 되었다.
qstr__{s1}_has_been_accep| {s1}는 {s2}.가 가신이 되는 것을 받아들이기로 했다.
qstr_I_am_{s4}_the_ruler_|나는  {s6}의 통치자 {s4}이다.
qstr_I_am_{s4}_a_vassal_o|나는 {s4}이다, {s6}의 가신이다.
qstr_{s9}{reg5?_and_the_l|{s9}{reg5? 그리고 {s8}의 영주다.:.
qstr_{s13}_asked_you_to_g|{s13}은(는) {reg3}마리의 소를 모아서 그에게 데려올 것을 요청했습니다.
qstr_{s9}_asked_you_to_sc|{s9}는 당신에게 {s13}, {s14} 그리고 {s15}를 정찰한 후 보고해달라고 요청했습니다.
qstr_You_are_challenging_|너는, 내가 너와 결투하도록 시험하는가? 웃기는 녀석이군! {playername} 너의 뜻대로 해주지. 너의 머리가 잘리는데 이만한 운동은 없을 것이다!
qstr_{s16}_and_{s17}|{s16} 와(과) {s17}
qstr_Very_well_I_will_acc|매우 좋네, 자네가 장엄한 서약을 한 번 더 나에게 맹세한다면 나는 자네가 나의 가신이 되는걸 받아들일 것이네.
qstr_A_pardon_will_only_b|자네가 {s17} 을 나에게 양도 할 때에만 용서가 가능할 것이네. 자네 나의 의견에 동의 하는가?
qstr_No._There_is_no_chan|아니. 우리들에게 평화가 오지 않을거야. 난 관심이 없네.
qstr_A_man_known_to_the_n|Iniau 이니아우라고 알려진 작자가 로드 앱 룬 왕을 모욕했습니다. 그는 로드왕의 측근이었으며 숙련된 전사입니다. 로드왕은 이니아우를 찾아 죽기기를 바라고 있습니다. 그 증거로, 로드왕의 호른을 그 시체에서 되찾아 와야합니다. 이니아우는 렁 헬레드 근처에 있는 것으로 보입니다.
qstr_Our_marshal_{s1}|우리의 총사령관, {s1}
qstr_Our_liege_{s1}|Our liege, {s1}
qstr_go_on_the_offensive_|이제 공격할 차례다.
qstr_act_to_defend_our_la|우리의 땅을 지키자.
qstr_take_more_time_to_ga|병사를 모집하는데 시간이 더 필요하오.
qstr_You_promised_to_help|당신은 {s13}를 도와 {s14}의 왕권에 도전하기로 약속하였습니다.
qstr_What_do_you_say_to_e|{s9}에 용병대장으로서 복무하고 싶다는 건가? 나는 네가 임무를 수행하는 것에 의심이 없다.
qstr_{s9}_asked_you_to_ta|{s9}가 {s13}에게 서신을 전달해 달라고 당신에게 요청했습니다. {s13}은 당신이 이 요청을 받았을 때 {s4}에 있었습니다.
qstr_{s9}_asked_you_to_tak|{s9}가 당신에게 {s15}의 {s13}에게 서신을 전달해 달라고 요청했습니다. {s13}은 당신이 이 요청을 받았을 때 {s4}에 있었습니다. 
qstr_{s11}_asked_you_to_e|{s11}가 당신에게 그의 {s17}인 {s13}를 {s14}까지 호위해달라고 부탁했습니다.
qstr_{s13}_asked_you_to_d|{s13}은 당신에게 {s15}마을에 은신해 있는 도적들을 없앤 후 보고해 달라고 요청했습니다.
qstr_{s9}_asked_you_to_ra|{s9}가 당신에게 {reg1} {s14}기를 양성해 자신에게 데려오기를 요청했습니다.
qstr_{s9}_asked_you_to_co|{s9}가 당신에게 {s3}으로부터 세금을 징수해 달라고 요청했습니다. 그는 당신에게 그곳에서 징수한 돈의 20%를 남겨주겠다고 제안했습니다.
qstr_{s9}_asked_you_to_hu|{s9}가 당신에게 {s4}라고 불리는 도망자를 추적하여 잡아 달라고 요청했습니다. 그는 현재 {s3}에 있다고 알려져 있습니다.
qstr_{s9}_asked_you_to_as|{s9}가 당신에게 {s3}의 지역 상인을 암살해 달라고 요청했습니다.
qstr_{s9}_has_asked_you_t|{s9}가 당신에게 {s13}에 있는 스파이와 접선해달라고 요청했습니다.
qstr_{s11}_asked_you_to_f|{s11}가 당신에게 {s12}를 떠날 스파이를 따라가 달라고 했습니다. 당신은 스파이가 여행 중 당신을 알아채지 못하도록 조심해야하며, 그렇지 않으면 그는 의심스러움을 느끼고 돌아갈 것입니다. 스파이가 공범을 만나면, 그들을 기습하고 잡아서 {s11}으로 데려가야 합니다.
qstr_{s11}_asked_you_to_c|{s11}가 {s13}의 어떤 영주든지 잡아서 안전을 위해 {s11}로 데려오길 요청했습니다.
qstr_{s9}_asked_you_to_le|{s9}는 당신의 동료 {s3}를 일주일간 빌려달라고 당신에게 요청했습니다.
qstr_{s9}_asked_you_to_col|{s9}는 당신에게 {s3}가 그에게서 빚진 {reg4}실버의 빚을 회수해 달라고 요청했습니다.
qstr_{s11}_gave_you_a_fak|{s11} 은 당신에게 가짜 서신을 주며 멍청한 {s13}가 그의 가신인 {s16}를 추방하도록 하여야합니다. 당신은 {s14} 근처로 가야합니다, 당신은 서신을 당신의 {s15} 중 한명에게 주고 그에게 전령으로서 도시로 가게 하십시오. 그의 제의가 진심인 것처럼 믿게하여야 합니다.
qstr_{s9}_has_requested_y|{s9}가 당신에게 {reg1}명의 {s3}을(를) 포로로 잡아와달라고 요청했습니다.
qstr_Lend_your_experience|당신의 노련한 군의관 {s3}을(를) {s1}에게 빌려주십시오.
qstr__Oh_dear_We_have_bee| Oh dear, 아들을 낳았어요, 아이의 이름은 당신과 똑같이 지을 거에요 {playername}.
qstr__Oh_dear_We_have_rec| Oh dear, 딸을 낳았어요, 아이의 이름은 저와 같은 걸로 할거에요.
qstr__Oh_dear_twins_are_b| Oh dear, 쌍둥이를 낳았어요. I guard one.
qstr_Oh_dear_{playername}|Oh dear {playername}, 지치네요. (그녀는 당신을 보며 미소지었다). 좀 참아요, 아기는 9달 기다려야 한다구요.
qstr_I_m_thinking_of_a_na|아기의 이름에 대해 생각 좀 해봤어요. 아들이라면, 당신의 이름 그대로 {playername}, 딸이라면, 제 이름을 붙이기로 하죠.
qstr_I_m_fine_and_will_no|전 괜찮아요, 그리고 하인들이 하는 말에 신경쓰지 말아요. 아이가 돼지 돌보는 하인의 핏줄이라는 헛소문 말이에요.
qstr__Time_flies_away_fro| 시간이 흘러, 전쟁을 그만두고, 모험을 피해 지내다... 9달이 되면 당신은 아이를 볼 수 있겠죠.
qstr__Unfortunately_the_t| 불행히도 시기가 적절하지 못합니다, 아기 얘기를 꺼내기 전에 당신 아내와의 관계부터 어떻게 해보시죠.
qstr__Not_much_interest_i| 흥미를 가지지 못하는 것 같습니다, 아기 얘기를 꺼내기 전에 아내와의 관계를 재고해야 할 듯 합니다.
qstr_Then_take_it_with_my|자 가져가게, 진심으로 감사하네. 자네는 신사로군. 내가 도움이 필요할 때 자네가 손을 내민 것을 잊지 않겠네.
qstr_Forgive_me_{playerna|날 용서하게. {playername}, 하지만 나로서는 자네가 이것을 받아들였으면 하네. 이 돈은 나에게는 매우 작은 것이지만 자네가 해준 것은 많으니. 자, 가져가게, 그리고 이일에 관해서 더 이상 말하지 않았으면 하네.
qstr_{playername}_what_a_|{playername}, 친애하는 {남성/여성}, 하지만 난 자네가 이것을 거절하는 것을 허락하지 않겠네. 난 자네가 내가 말 할 수 있던 것보다 더 해주었고 난 자네가 이 돈을 가지면 나보다 더 나은 곳에 쓸 수 있다고 확신하네.
qstr_{s11}_asked_you_to_r|{s11}는 그녀의 {s17}인 {s13}을(를) 옷을 바꿔 입고 그의 감옥에 들어가는 방법으로 {s14}에서 구출해달라고 했습니다.
qstr_{s11}_asked_you_to_re|{s11}는 그녀의 {s17}인 {s13}을(를) {s14}에서 구출해달라고 했습니다.
qstr_{s11}_asked_you_to_d|{s11}는 {s14}에 갇혀있는 {s13}에게 을(를) 전해달라고 요청했습니다.
qstr_You_agreed_to_challe|당신은 {s11}의 명예를 지키기 위해서 {s13}에게 도전하는 것에 승낙했습니다.
qstr_Your_current_action_|당신의 행동은 아주 불명예스럽습니다.
qstr_head|홀.
qstr_tail|짝.
qstr_{s9}_asked_you_to_hun|{s9}는 당신에게 {s4}를 사냥해달라고 말했습니다. 그들은 현재 {s3}에 있을 것입니다.
qstr_{s12}_and_{s11}|{s12} and {s11}
qstr_You_can_find_book_me|책 상인의 위치: {s11}.
qstr_{s12}_{s11}|{s12}, {s11}
qstr_You_can_find_ransom_|노예 상인의 위치: {s11}.
qstr_You_get_an_expensive|당신은 갑옷을 받았다.
qstr_You_get_a_dena_helme|당신은 투구를 받았다.
qstr_You_get_a_beautiful_|당신은 검을 받았다.
qstr_You_get_an_expensive_|당신은 다리보호구를 받았다.
qstr_A_villager_from_{s7}|{s7}의 주민이 그들의 마을에 은신 중인 도적들로부터 마을을 구해줄 것을 부탁했습니다.
qstr_You_chose_well_{sir/|잘 선택하셨어요, {주군}. 저와 제 부하들은 그들의 대가만 적당하다면 적에게 잡혀서도 입을 잘 다물겁니다. 
qstr_Well_done_{sir/madam|좋습니다 대장. 우리의 길에 돈과 술만 있다면 이 세계에서 당신이 공포를 느낄만한 적은 없을 것입니다.
qstr_We_are_at_your_servi|이젠 당신을 따르겠소, {선생/선생}. 우리에게 쳐야할 적이 있는 방향을 지정해준다면 우리는 그곳에서 휴식을 취할 것이오.
qstr_You_are_now_a_pagan.|당신은 토착 종교를 믿고 있습니다.
qstr_You_are_now_a_pagan._|당신은 사교도를 믿고 있습니다.
qstr__Men_and_women_gathe| 여자들이 당신을 둘러싸고 춤을 춥니다. 드루이드는 당신의 이름을 부르짖으며 포로의 목을 따버립니다.
qstr__Close_your_eyes_and| 눈을 감고 기다리자 신들이 당신을 축복하는 것이 느껴집니다.
qstr__You_close_your_eyes| 눈을 감고 기다렸지만 아무런 일도 일어나지 않았습니다. 신은 그 제물을 받아들이지 않았습니다.
qstr__You_close_your_eyes_| 눈을 감고 기다리자 막중한 압박이 느껴집니다. 신들은 당신의 제물에 분노하고 벌을 내리기로 한 것 같습니다.
qstr_The_Guildmaster_of_{|{s13}의 길드 마스터가 당신에게 도시 외곽에 있는 도적들을 처리해 달라고 요구했습니다.
qstr_{s9}_of_{s3}_asked_y|{s3}의 {s9}이(가) 당신에게 {reg5}만큼의 {s6}을(를) {s4}에 있는 선술집에 7일 안에 배달해달라고 요청했습니다.
qstr_Escort_the_bishop_to|주교를 {s8}까지 호위하십시오.
qstr_Escort_the_merchant_|상단을 {s8}까지 호위하십시오.
qstr_Merchant_{s9}_of_{s4|{s4}의 상인인 {s9}이(가) 당신에게 도시 주변의 성가신 도적들을 처리해달라고 요청했습니다.
qstr_Guildmaster_of_{s4}_|{s4}의 길드 마스터는 도적들에게 유괴된 소녀를 되찾아오기 위하여 당신에게 {reg12} 실버를 주었습니다. 당신은 {s3} 근처에서 도적들을 만나고 그들에게 몸값을 주어야만 합니다. 그 뒤 당신은 소녀를 {s4}로 다시 데리고 돌아와야 합니다.
qstr_Guildmaster_of_{s4}_p|{s4}의 길드 마스터가 만약 당신이 {s12}와 {s13}이 더 이상 {s15}와 {s14}사이의 평화를 위협하지 않게 하면 {reg12} 실버를 준다고 약속했습니다. 그것을 위해, 당신은 양쪽을 납득시키던지 평화협정이 만들어질 때까지 포로로 잡아둬야 합니다.
qstr_The_Guildmaster_of_{s|{s14}의 길드마스터가 {s14}의 밤도적을 처리해달라고 요청했습니다. 그들은 밤에만 나오고, 혼자 여행하는 여행자만을 공격합니다.
qstr_Guildmaster_of_{s10}|{s10}의 길드 마스터가 소 떼를 {s13}까지 이동시켜달라고 요청했습니다. 당신은 보답으로 {reg8} 실버를 받게 될 것입니다.
qstr_He_is_not_commanding|그는 지금으로서는 어떤 사람도 지휘할 수 없습니다.
qstr_He_currently_command|그는 지금 {reg0}의 {reg1?, 약 {reg1} 부상당한:}사람을 지휘합니다.
qstr_The_elder_of_the_vil|{s3}의 장로가 당신에게 {reg5}꾸러미의 밀을 가져와 달라고 요청했습니다.
qstr_The_elder_of_the_vill|{s13}의 촌장이 도적에 대항할 {reg5}명의 농부를 훈련시켜달라고 요청했습니다.
qstr_The_elder_of_the_villa|{s3}의 촌장이 당신에게 {reg5}마리의 소를 데려다 달라고 요청했습니다.
qstr_{s16}_and_{s15}|{s16} 그리고 {s15}
qstr_I_can_smell_a_fat_pu|난 두둑한 지갑의 냄새는 1마일이 떨어져 있어도 맡을 수 있지.내가 생각하기에는 자네 것을 좀 더 가볍게 할 수 있을 거 같은데, 응?
qstr_Why_it_be_another_tr|이야, 또 다른 여행자로군, 길에서 마주치는 우연이 있다니! 난 자네가 걱정스럽군, 이 나라는 자네 같은 사람 좋은 {소년/소녀}이(가) 여행하기에는 위험한 곳이네. 하지만 나의 아이들에게 작은 기부를 한다면 난 자네를 목적지까지 확실히 가게 해줄 수 있네, 어때?
qstr_Well_well_look_at_th|좋아, 좋아, 이거 보라구! 자네가 돈을 조금 토해낸다면 최고의 시작을 하는거야, 친구, 그렇지 않으면 나와 내 아이들이 너를 부숴 버릴거야.
